"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14297","✅ TC-F05 | Tab switching Single → Bulk → Flagged keeps layout stable","","2026-05-14","passed","2026-05-14","🔴 FLAGGED MESSAGES — Tab loads & responsiveness","as1360-master.spec.js","",""
"","14399","❌ TC-L04 | Login with empty password — shows validation","","2026-05-14","passed","2026-05-14","🔐 LOGIN — Page loads and authentication works","as1360-master.spec.js","",""
"","6294","[1440x900] Large OS font size (1.5x) does not break layout","","2026-05-13","passed","2026-05-13","⚡ EDGE — Font scaling does not break layout","as1360-advanced.spec.js","",""
"","6500","✅ TC-I03 | [1440x900] Main content area is not crushed (has usable width)","","2026-05-14","failed","2026-05-14","🟣 INTERACTIVE ELEMENTS — Buttons, inputs, tabs fully visible","as1360-master.spec.js","",""
"","5838","[1920x1080] Setup - Train Coordinator — no overflow, no broken layout","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Layout renders at all required resolutions","as1360-advanced.spec.js","",""
"","15275","✅ TC-B11 | Response time shown for each row (e.g. 2258ms)","","2026-05-14","broken","2026-05-14","🟢 BULK TESTING — Upload, Results & Responsiveness","as1360-complete.spec.js","",""
"","7163","[1366x768] VC Overview — no overflow, no broken layout","","2026-05-14","passed","2026-05-14","🔵 RESPONSIVENESS — Layout correct on all pages","as1360-complete.spec.js","",""
"","9428","✅ TC-I04 | [1366x768] No major elements overlap each other","","2026-05-14","passed","2026-05-14","🟣 INTERACTIVE ELEMENTS — Buttons, inputs, tabs fully visible","as1360-master.spec.js","",""
"","8814","✅ TC-I04 | [1440x900] No major elements overlap each other","","2026-05-14","passed","2026-05-14","🟣 INTERACTIVE ELEMENTS — Buttons, inputs, tabs fully visible","as1360-master.spec.js","",""
"","11352","✅ TC-S02 | Can type and send a single message","","2026-05-14","passed","2026-05-14","🟡 SINGLE MESSAGE TESTING — Send message & check responsiveness","as1360-complete.spec.js","",""
"","6164","[1920x1080] Zoom 110.00000000000001% — no layout break","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Page renders correctly after browser zoom","as1360-advanced.spec.js","",""
"","6287","[1920x1080] Setup - Train Coordinator — no text overflow","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Text is readable and not truncated","as1360-advanced.spec.js","",""
"","5795","[1440x900] Footer CTAs are visible and not clipped","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Footer CTAs visible at all resolutions","as1360-advanced.spec.js","",""
"","9836","✅ TC-L01 | Login page loads at /#/login","","2026-05-14","passed","2026-05-14","🔐 LOGIN — Page loads and authentication works","as1360-master.spec.js","",""
"","6258","[1366x768] Setup - Train Coordinator — no overflow, no broken layout","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Layout renders at all required resolutions","as1360-advanced.spec.js","",""
"","5890","[1440x900] Setup - Train Coordinator — no overflow, no broken layout","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Layout renders at all required resolutions","as1360-advanced.spec.js","",""
"","6043","[1366x768] Setup - Bulk Testing — no horizontal scrollbar","","2026-05-13","passed","2026-05-13","❌ NEGATIVE — Scrollbar does not appear horizontally on any page","as1360-advanced.spec.js","",""
"","8543","⚡ EDGE-NET | [1440x900] Layout correct even with simulated network delay","","2026-05-14","passed","2026-05-14","⚡ EDGE CASES — Boundary resolutions, resize, zoom, network","as1360-master.spec.js","",""
"","13149","❌ TC-S05 | Send empty message — blocked or shows validation","","2026-05-14","passed","2026-05-14","🟡 SINGLE MESSAGE TESTING — Send message & check responsiveness","as1360-master.spec.js","",""
"","5640","[1366x768] Images stay within their containers","","2026-05-13","passed","2026-05-13","❌ NEGATIVE — Images do not overflow their containers","as1360-advanced.spec.js","",""
"","12660","✅ TC-I01 | [1920x1080] All interactive elements within viewport on wizard pages","","2026-05-14","passed","2026-05-14","🟣 INTERACTIVE ELEMENTS — Buttons, inputs, tabs fully visible","as1360-master.spec.js","",""
"","9886","[1024x600] Page loads without JS TypeError at small viewport","","2026-05-14","passed","2026-05-14","⚡ EDGE CASES — Boundary resolutions, resize, zoom, network > ⚡ EDGE-S — Small viewports — no JS crashes","as1360-master.spec.js","",""
"","15832","✅ TC-L02 | Login with valid credentials redirects to app","","2026-05-14","passed","2026-05-14","🔐 LOGIN — Page loads and authentication works","as1360-master.spec.js","",""
"","4456","✅ TC-L06 | [1440x900] Login page — no overflow, form aligned","","2026-05-14","passed","2026-05-14","🔐 LOGIN — Page loads and authentication works","as1360-master.spec.js","",""
"","5959","[1920x1080] Setup - Train Coordinator — no horizontal scrollbar","","2026-05-13","passed","2026-05-13","❌ NEGATIVE — Scrollbar does not appear horizontally on any page","as1360-advanced.spec.js","",""
"","5968","[1920x1080] VC Draft — no overflow, no broken layout","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Layout renders at all required resolutions","as1360-advanced.spec.js","",""
"","5955","[1366x768] Setup - Create Coordinator — no collapsed containers","","2026-05-13","passed","2026-05-13","❌ NEGATIVE — No CSS layout errors (zero-size containers)","as1360-advanced.spec.js","",""
"","6099","[1366x768] Setup - Test Coordinator — no collapsed containers","","2026-05-13","passed","2026-05-13","❌ NEGATIVE — No CSS layout errors (zero-size containers)","as1360-advanced.spec.js","",""
"","7755","[1366x768] Setup - Train Coordinator — no overflow, no broken layout","","2026-05-14","passed","2026-05-14","🔵 RESPONSIVENESS — Layout correct on all pages","as1360-complete.spec.js","",""
"","7332","[1440x900] Setup - Flagged Messages — no overflow, no broken layout","","2026-05-14","passed","2026-05-14","🔵 RESPONSIVENESS — Layout correct on all pages","as1360-complete.spec.js","",""
"","6120","[1440x900] Long scrollable pages stay within width","","2026-05-13","passed","2026-05-13","⚡ EDGE — Very tall content does not cause horizontal scroll","as1360-advanced.spec.js","",""
"","9802","⚡ EDGE-FONT | [1366x768] 120% font size does not cause horizontal scroll","","2026-05-14","passed","2026-05-14","⚡ EDGE CASES — Boundary resolutions, resize, zoom, network","as1360-master.spec.js","",""
"","8641","[1440x900] VC Draft — no overflow, no broken layout","","2026-05-14","passed","2026-05-14","🔵 RESPONSIVENESS — Layout correct on all pages","as1360-complete.spec.js","",""
"","5700","[1440x900] Create VC Step 1 — no horizontal scrollbar","","2026-05-13","passed","2026-05-13","❌ NEGATIVE — Scrollbar does not appear horizontally on any page","as1360-advanced.spec.js","",""
"","10065","❌ TC-B17 | Start Test without uploading CSV — blocked or disabled","","2026-05-14","passed","2026-05-14","🟢 BULK TESTING — Upload, Results & Responsiveness (AS-766)","as1360-master.spec.js","",""
"","5790","[1440x900] Setup - Flagged Messages — no overflow, no broken layout","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Layout renders at all required resolutions","as1360-advanced.spec.js","",""
"","9734","✅ TC-I03 | [1366x768] Page body has no zero-width collapse","","2026-05-14","passed","2026-05-14","🟣 INTERACTIVE ELEMENTS — Buttons, inputs, tabs fully visible","as1360-master.spec.js","",""
"","5843","[1440x900] Setup - Flagged Messages — buttons/tabs/inputs fully visible","","2026-05-13","passed","2026-05-13","✅ POSITIVE — All interactive elements visible and clickable","as1360-advanced.spec.js","",""
"","7992","✅ TC-S04 | [1366x768] Single Testing tab — no overflow, buttons aligned","","2026-05-14","passed","2026-05-14","🟡 SINGLE MESSAGE TESTING — Send message & check responsiveness","as1360-complete.spec.js","",""
"","5634","[1920x1080] Create VC Step 1 — no horizontal scrollbar","","2026-05-13","passed","2026-05-13","❌ NEGATIVE — Scrollbar does not appear horizontally on any page","as1360-advanced.spec.js","",""
"","19979","✅ TC-B15 | [1920x1080] Bulk Testing tab — no overflow, buttons aligned","","2026-05-14","passed","2026-05-14","🟢 BULK TESTING — Upload, Results & Responsiveness (AS-766)","as1360-master.spec.js","",""
"","8464","⚡ EDGE-SC | Scroll position does not jump drastically after resize","","2026-05-14","passed","2026-05-14","⚡ EDGE CASES — Boundary resolutions, resize, zoom, network","as1360-master.spec.js","",""
"","5862","[1440x900] Zoom 75% — no layout break","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Page renders correctly after browser zoom","as1360-advanced.spec.js","",""
"","6107","[1440x900] VC Draft — buttons/tabs/inputs fully visible","","2026-05-13","passed","2026-05-13","✅ POSITIVE — All interactive elements visible and clickable","as1360-advanced.spec.js","",""
"","6353","[1920x1080] Setup - Bulk Testing — buttons/tabs/inputs fully visible","","2026-05-13","passed","2026-05-13","✅ POSITIVE — All interactive elements visible and clickable","as1360-advanced.spec.js","",""
"","6779","[1920x1080] Create VC Step 1 — no overflow, no broken layout","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Layout renders at all required resolutions","as1360-advanced.spec.js","",""
"","5820","[1920x1080] Setup - Create Coordinator — no horizontal scrollbar","","2026-05-13","passed","2026-05-13","❌ NEGATIVE — Scrollbar does not appear horizontally on any page","as1360-advanced.spec.js","",""
"","11710","✅ TC-F03 | Flagged Messages tab — no horizontal scroll","","2026-05-14","passed","2026-05-14","🔴 FLAGGED MESSAGES — Tab loads & responsiveness","as1360-master.spec.js","",""
"","9512","✅ TC-B03 | Start Test button becomes enabled after CSV upload","","2026-05-14","passed","2026-05-14","🟢 BULK TESTING — Upload, Results & Responsiveness (AS-766)","as1360-master.spec.js","",""
"","5878","[1366x768] Setup - Bulk Testing — buttons/tabs/inputs fully visible","","2026-05-13","passed","2026-05-13","✅ POSITIVE — All interactive elements visible and clickable","as1360-advanced.spec.js","",""
"","16637","✅ TC-B13 | Previous Tests table shows tester name, date, messages count (AS-766 AC)","","2026-05-14","passed","2026-05-14","🟢 BULK TESTING — Upload, Results & Responsiveness (AS-766)","as1360-master.spec.js","",""
"","8737","[1920x1080] VC Draft — no overflow, no broken layout","","2026-05-14","passed","2026-05-14","🔵 RESPONSIVENESS — Layout correct on all pages (AS-1360 AC)","as1360-master.spec.js","",""
"","11521","✅ TC-S02 | Can type and send a single message","","2026-05-14","passed","2026-05-14","🟡 SINGLE MESSAGE TESTING — Send message & check responsiveness","as1360-master.spec.js","",""
"","8609","❌ TC-B16 | Start Test without uploading CSV — blocked or disabled","","2026-05-14","passed","2026-05-14","🟢 BULK TESTING — Upload, Results & Responsiveness","as1360-complete.spec.js","",""
"","6551","[1366x768] Switching tabs does not break layout","","2026-05-13","passed","2026-05-13","✅ POSITIVE — Tab switching keeps layout stable","as1360-advanced.spec.js","",""
"","8632","❌ TC-B18 | Upload empty CSV (headers only)","","2026-05-14","passed","2026-05-14","🟢 BULK TESTING — Upload, Results & Responsiveness","as1360-complete.spec.js","",""
